
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
2 FRACTURE_1_S 22 0.32857 -1.13963 -0.00566465 2.87825e+009 7.50356e+006 3.96951e+007 3.88528e+008 -0.358629 -1.0523
2 FRACTURE_1_S 23 0.108578 -1.18001 -0.00425122 2.84963e+009 -3.68301e+007 4.62386e+007 3.80974e+008 1.74714 -1.22159
2 FRACTURE_1_S 24 -0.108768 -1.18037 -0.00433519 2.85131e+009 -5.15508e+006 -1.71154e+007 3.8113e+008 0.250929 0.463408
2 FRACTURE_1_S 25 -0.328494 -1.13994 -0.00540976 2.86791e+009 9.98112e+006 1.78619e+007 3.85587e+008 -0.481722 -0.479871
2 FRACTURE_1_S 26 -0.545898 -1.05293 -0.00460391 2.86687e+009 -3.06808e+007 2.28995e+007 3.85371e+008 1.46305 -0.609578
2 FRACTURE_1_S 27 -0.74681 -0.919245 -0.00403191 2.85326e+009 -1.38587e+007 -2.07366e+006 3.81624e+008 0.674592 0.0563557
2 FRACTURE_1_S 28 -0.919451 -0.74687 -0.00396184 2.85119e+009 -1.83796e+007 1.22794e+006 3.81075e+008 0.893448 -0.0333573
2 FRACTURE_1_S 29 -1.05282 -0.545956 -0.00469082 2.85967e+009 -3.24543e+007 -2.62531e+007 3.83467e+008 1.54823 0.699001
2 FRACTURE_1_S 30 -1.13827 -0.328274 -0.00557963 2.89932e+009 1.77549e+007 -2.07261e+007 3.94103e+008 -0.843547 0.548644
2 FRACTURE_1_S 31 -1.17756 -0.108495 -0.00487167 2.83252e+009 1.07773e+006 -6.522e+006 3.76092e+008 -0.0531152 0.178944
2 FRACTURE_2_S 0 -0.13093 1.1072 0.994566 2.5425e+009 -6.05133e+007 -2.56846e+008 3.11433e+008 2.93099 6.73904
2 FRACTURE_2_S 1 -0.109535 1.32212 0.999865 2.67219e+009 -63158.3 -2.16568e+008 3.40579e+008 0.00306078 5.662
2 FRACTURE_2_S 2 -0.03701 1.53939 1.00295 2.76985e+009 7.831e+006 -1.69285e+008 3.63214e+008 -0.371529 4.37171
2 FRACTURE_2_S 3 0.0876218 1.74213 1.00414 2.80466e+009 1.23078e+007 -1.10991e+008 3.70271e+008 -0.58726 2.90934
2 FRACTURE_2_S 4 0.25636 1.91579 1.00441 2.86055e+009 -1.41431e+007 -7.78176e+007 3.84333e+008 0.669021 2.03287
2 FRACTURE_2_S 5 0.456132 2.04873 1.00371 2.85137e+009 -3.07865e+007 -7.07109e+007 3.81777e+008 1.45203 1.84891
2 FRACTURE_2_S 6 0.672858 2.13467 1.00285 2.88563e+009 -3.2577e+007 -4.30846e+007 3.90603e+008 1.53166 1.12786
2 FRACTURE_2_S 7 0.891723 2.1759 1.00315 2.85776e+009 7.36352e+006 -2.85338e+007 3.82922e+008 -0.355807 0.765936
2 FRACTURE_2_S 8 1.1079 2.1753 1.00344 2.8435e+009 2.76086e+007 -1.57975e+007 3.79074e+008 -1.33247 0.425837
2 FRACTURE_2_S 9 1.32624 2.13248 1.00322 2.88185e+009 1.2738e+007 -1.74825e+007 3.89345e+008 -0.61105 0.467082
2 FRACTURE_2_S 10 1.5434 2.04694 1.00332 2.8383e+009 -5.34019e+006 -1.75157e+007 3.77663e+008 0.261058 0.476271
2 FRACTURE_2_S 11 1.74466 1.91637 1.00362 2.85212e+009 -6.9806e+006 -7.56449e+006 3.81318e+008 0.340498 0.205595
2 FRACTURE_2_S 12 1.916 1.74452 1.00373 2.84503e+009 -9.10505e+006 1.23329e+007 3.79438e+008 0.44399 -0.334983
2 FRACTURE_2_S 13 2.0465 1.54312 1.00336 2.83969e+009 -3.08285e+006 9.4743e+006 3.78005e+008 0.151237 -0.258728
2 FRACTURE_2_S 14 2.13265 1.32618 1.00325 2.85485e+009 1.85749e+007 8.59824e+006 3.82065e+008 -0.899403 -0.232412
2 FRACTURE_2_S 15 2.1762 1.1079 1.00381 2.83063e+009 1.96543e+007 2.78131e+007 3.757e+008 -0.952783 -0.750686
2 FRACTURE_2_S 16 2.17658 0.891742 1.00405 2.83639e+009 -1.95643e+007 3.64724e+007 3.77298e+008 0.943754 -0.978304
2 FRACTURE_2_S 17 2.13505 0.672678 1.00318 2.87961e+009 3.58541e+007 2.70988e+007 3.88847e+008 -1.69546 -0.715521
2 FRACTURE_2_S 18 2.04941 0.45569 1.00268 2.85006e+009 6.10499e+007 7.69369e+007 3.81673e+008 -2.83117 -1.98648
2 FRACTURE_2_S 19 1.91671 0.25537 1.0038 2.85437e+009 3.62405e+007 8.45122e+007 3.82864e+008 -1.69498 -2.18906
2 FRACTURE_2_S 20 1.7434 0.0860826 1.00415 2.80986e+009 3.48832e+006 1.03584e+008 3.71434e+008 -0.167324 -2.72828
2 FRACTURE_2_S 21 1.5402 -0.0380883 1.0026 2.7714e+009 4.47854e+006 1.53272e+008 3.62969e+008 -0.21389 -3.99109
2 FRACTURE_2_S 22 1.32228 -0.110307 0.999659 2.6733e+009 -2.67283e+006 2.16595e+008 3.40858e+008 0.129305 -5.65561
2 FRACTURE_2_S 23 1.10738 -0.131003 0.99497 2.52482e+009 2.66189e+007 2.69875e+008 3.07952e+008 -1.31466 -7.15919
2 FRACTURE_2_S 24 0.901757 -0.106466 0.989534 2.41498e+009 -9.87783e+006 2.88768e+008 2.83809e+008 0.508684 -7.9266
